,country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,formatted_date
4024,Norway,NO,2022-W26,national,NO,Norway,3838.0,15757.0,5425270,290.437158,24.35742844,TESSy COVID-19,2022-06-27
4025,Norway,NO,2022-W27,national,NO,Norway,2353.0,11870.0,5425270,218.7909542,19.8230834,TESSy COVID-19,2022-07-04
4026,Norway,NO,2022-W28,national,NO,Norway,1987.0,10519.0,5425270,193.8889677,18.88962829,TESSy COVID-19,2022-07-11
4027,Norway,NO,2022-W29,national,NO,Norway,1600.0,9131.0,5425270,168.3049876,17.52272478,TESSy COVID-19,2022-07-18
4028,Norway,NO,2022-W30,national,NO,Norway,1341.0,7809.0,5425270,143.9375367,17.17249328,TESSy COVID-19,2022-07-25
4029,Norway,NO,2022-W31,national,NO,Norway,1142.0,6975.0,5425270,128.5650299,16.37275986,TESSy COVID-19,2022-08-01
4030,Norway,NO,2022-W32,national,NO,Norway,1107.0,6634.0,5425270,122.2796285,16.68676515,TESSy COVID-19,2022-08-08
4031,Norway,NO,2022-W33,national,NO,Norway,851.0,6398.0,5425270,117.9296146,13.30103157,TESSy COVID-19,2022-08-15
4032,Norway,NO,2022-W34,national,NO,Norway,742.0,6422.0,5425270,118.3719889,11.55403301,TESSy COVID-19,2022-08-22
4033,Norway,NO,2022-W35,national,NO,Norway,647.0,6718.0,5425270,123.8279385,9.630842513,TESSy COVID-19,2022-08-29
4034,Norway,NO,2022-W36,national,NO,Norway,546.0,6534.0,5425270,120.4364022,8.356290174,TESSy COVID-19,2022-09-05
4035,Norway,NO,2022-W37,national,NO,Norway,522.0,6515.0,5425270,120.0861893,8.012279355,TESSy COVID-19,2022-09-12
4036,Norway,NO,2022-W38,national,NO,Norway,448.0,6773.0,5425270,124.8417129,6.614498745,TESSy COVID-19,2022-09-19
4037,Norway,NO,2022-W39,national,NO,Norway,492.0,6647.0,5425270,122.5192479,7.401835414,TESSy COVID-19,2022-09-26
4038,Norway,NO,2022-W40,national,NO,Norway,514.0,6655.0,5425270,122.666706,7.723516153,TESSy COVID-19,2022-10-03
4039,Norway,NO,2022-W41,national,NO,Norway,500.0,6222.0,5425270,114.6855364,8.036001286,TESSy COVID-19,2022-10-10
4040,Norway,NO,2022-W42,national,NO,Norway,567.0,6209.0,5425270,114.445917,9.131905299,TESSy COVID-19,2022-10-17
4041,Norway,NO,2022-W43,national,NO,Norway,782.0,6841.0,5425270,126.0951068,11.43107733,TESSy COVID-19,2022-10-24
4042,Norway,NO,2022-W44,national,NO,Norway,889.0,7232.0,5425270,133.3021214,12.2925885,TESSy COVID-19,2022-10-31
4043,Norway,NO,2022-W45,national,NO,Norway,910.0,7610.0,5425270,140.2695165,11.95795007,TESSy COVID-19,2022-11-07
4044,Norway,NO,2022-W46,national,NO,Norway,924.0,7534.0,5425270,138.8686646,12.26440138,TESSy COVID-19,2022-11-14
4045,Norway,NO,2022-W47,national,NO,Norway,1032.0,8212.0,5425270,151.3657385,12.56697516,TESSy COVID-19,2022-11-21
4046,Norway,NO,2022-W48,national,NO,Norway,1085.0,8461.0,5425270,155.9553718,12.82354332,TESSy COVID-19,2022-11-28
4047,Norway,NO,2022-W49,national,NO,Norway,1320.0,9801.0,5425270,180.6546034,13.46801347,TESSy COVID-19,2022-12-05
4048,Norway,NO,2022-W50,national,NO,Norway,1523.0,11493.0,5425270,211.8419913,13.25154442,TESSy COVID-19,2022-12-12
4049,Norway,NO,2022-W51,national,NO,Norway,1507.0,12284.0,5425270,226.4219108,12.26799088,TESSy COVID-19,2022-12-19
4050,Norway,NO,2022-W52,national,NO,Norway,1243.0,11009.0,5425270,202.9207763,11.2907621,TESSy COVID-19,2022-12-26
4051,Norway,NO,2023-W01,national,NO,Norway,1039.0,13585.0,5425270,250.4022841,7.648141332,TESSy COVID-19,2023-01-02
4052,Norway,NO,2023-W02,national,NO,Norway,632.0,10913.0,5425270,201.1512791,5.791258133,TESSy COVID-19,2023-01-09
4053,Norway,NO,2023-W03,national,NO,Norway,409.0,8854.0,5425270,163.1992509,4.619381071,TESSy COVID-19,2023-01-16
4054,Norway,NO,2023-W04,national,NO,Norway,346.0,8711.0,5425270,160.5634374,3.971989439,TESSy COVID-19,2023-01-23
4055,Norway,NO,2023-W05,national,NO,Norway,293.0,8428.0,5425270,155.3471071,3.476506882,TESSy COVID-19,2023-01-30
4056,Norway,NO,2023-W06,national,NO,Norway,293.0,8165.0,5425270,150.4994221,3.588487446,TESSy COVID-19,2023-02-06
4057,Norway,NO,2023-W07,national,NO,Norway,291.0,8040.0,5425270,148.1953894,3.619402985,TESSy COVID-19,2023-02-13
4058,Norway,NO,2023-W08,national,NO,Norway,283.0,7339.0,5425270,135.2743734,3.856111187,TESSy COVID-19,2023-02-20
4059,Norway,NO,2023-W09,national,NO,Norway,364.0,6964.0,5425270,128.3622751,5.226881103,TESSy COVID-19,2023-02-27
4060,Norway,NO,2023-W10,national,NO,Norway,348.0,7278.0,5425270,134.1500054,4.781533388,TESSy COVID-19,2023-03-06
4061,Norway,NO,2023-W11,national,NO,Norway,447.0,7149.0,5425270,131.7722436,6.252622744,TESSy COVID-19,2023-03-13
4062,Norway,NO,2023-W12,national,NO,Norway,530.0,7212.0,5425270,132.9334761,7.348863006,TESSy COVID-19,2023-03-20
4063,Norway,NO,2023-W13,national,NO,Norway,665.0,7372.0,5425270,135.8826381,9.020618557,TESSy COVID-19,2023-03-27
4064,Norway,NO,2023-W14,national,NO,Norway,493.0,4635.0,5425270,85.43353603,10.6364617,TESSy COVID-19,2023-04-03
4065,Norway,NO,2023-W15,national,NO,Norway,543.0,6330.0,5425270,116.6762207,8.578199052,TESSy COVID-19,2023-04-10
4066,Norway,NO,2023-W16,national,NO,Norway,503.0,5886.0,5425270,108.4922962,8.545701665,TESSy COVID-19,2023-04-17
4067,Norway,NO,2023-W17,national,NO,Norway,400.0,5387.0,5425270,99.29459732,7.425283089,TESSy COVID-19,2023-04-24
4068,Norway,NO,2023-W18,national,NO,Norway,383.0,5005.0,5425270,92.2534731,7.652347652,TESSy COVID-19,2023-05-01
4069,Norway,NO,2023-W19,national,NO,Norway,339.0,5549.0,5425270,102.2806238,6.109208866,TESSy COVID-19,2023-05-08
4070,Norway,NO,2023-W20,national,NO,Norway,238.0,3995.0,5425270,73.63688812,5.957446809,TESSy COVID-19,2023-05-15
4071,Poland,PL,2020-W01,national,PL,Poland,,,37654247,,,,2020-01-06
4072,Poland,PL,2020-W02,national,PL,Poland,,,37654247,,,,2020-01-13
4073,Poland,PL,2020-W03,national,PL,Poland,,,37654247,,,,2020-01-20
4074,Poland,PL,2020-W04,national,PL,Poland,,,37654247,,,,2020-01-27
4075,Poland,PL,2020-W05,national,PL,Poland,,,37654247,,,,2020-02-03
4076,Poland,PL,2020-W06,national,PL,Poland,,,37654247,,,,2020-02-10
4077,Poland,PL,2020-W07,national,PL,Poland,,,37654247,,,,2020-02-17
4078,Poland,PL,2020-W08,national,PL,Poland,,,37654247,,,,2020-02-24
4079,Poland,PL,2020-W09,national,PL,Poland,,,37654247,,,,2020-03-02
4080,Poland,PL,2020-W10,national,PL,Poland,11.0,603.0,37654247,1.601412983,1.824212272,TESSy COVID-19,2020-03-09
4081,Poland,PL,2020-W11,national,PL,Poland,114.0,5835.0,37654247,15.49625996,1.953727506,TESSy COVID-19,2020-03-16
4082,Poland,PL,2020-W12,national,PL,Poland,509.0,13328.0,37654247,35.39574168,3.819027611,TESSy COVID-19,2020-03-23
4083,Poland,PL,2020-W13,national,PL,Poland,1228.0,26137.0,37654247,69.41315278,4.698320389,TESSy COVID-19,2020-03-30
4084,Poland,PL,2020-W14,national,PL,Poland,2240.0,39315.0,37654247,104.410533,5.697570902,TESSy COVID-19,2020-04-06
4085,Poland,PL,2020-W15,national,PL,Poland,2572.0,58636.0,37654247,155.722142,4.386383792,TESSy COVID-19,2020-04-13
4086,Poland,PL,2020-W16,national,PL,Poland,2550.0,68619.0,37654247,182.2344236,3.716171906,TESSy COVID-19,2020-04-20
4087,Poland,PL,2020-W17,national,PL,Poland,2330.0,85170.0,37654247,226.1896248,2.73570506,TESSy COVID-19,2020-04-27
4088,Poland,PL,2020-W18,national,PL,Poland,2139.0,84208.0,37654247,223.6348001,2.540138704,TESSy COVID-19,2020-05-04
4089,Poland,PL,2020-W19,national,PL,Poland,2303.0,106419.0,37654247,282.6215061,2.16408724,TESSy COVID-19,2020-05-11
4090,Poland,PL,2020-W20,national,PL,Poland,2533.0,137144.0,37654247,364.2192075,1.846963775,TESSy COVID-19,2020-05-18
4091,Poland,PL,2020-W21,national,PL,Poland,2759.0,145463.0,37654247,386.3123328,1.896702254,TESSy COVID-19,2020-05-25
4092,Poland,PL,2020-W22,national,PL,Poland,2496.0,137303.0,37654247,364.6414706,1.81787725,TESSy COVID-19,2020-06-01
4093,Poland,PL,2020-W23,national,PL,Poland,2777.0,129522.0,37654247,343.9771349,2.144037306,TESSy COVID-19,2020-06-08
4094,Poland,PL,2020-W24,national,PL,Poland,2831.0,120030.0,37654247,318.7688231,2.358577022,TESSy COVID-19,2020-06-15
4095,Poland,PL,2020-W25,national,PL,Poland,2539.0,140738.0,37654247,373.7639475,1.804061448,TESSy COVID-19,2020-06-22
4096,Poland,PL,2020-W26,national,PL,Poland,1976.0,131241.0,37654247,348.542357,1.505627053,TESSy COVID-19,2020-06-29
4097,Poland,PL,2020-W27,national,PL,Poland,2043.0,130905.0,37654247,347.6500274,1.560673771,TESSy COVID-19,2020-07-06
4098,Poland,PL,2020-W28,national,PL,Poland,1941.0,124140.0,37654247,329.6839265,1.563557274,TESSy COVID-19,2020-07-13
4099,Poland,PL,2020-W29,national,PL,Poland,2213.0,124200.0,37654247,329.8432711,1.781803543,TESSy COVID-19,2020-07-20
4100,Poland,PL,2020-W30,national,PL,Poland,2961.0,124664.0,37654247,331.0755358,2.375184496,TESSy COVID-19,2020-07-27
4101,Poland,PL,2020-W31,national,PL,Poland,3829.0,141420.0,37654247,375.5751642,2.707537831,TESSy COVID-19,2020-08-03
4102,Poland,PL,2020-W32,national,PL,Poland,4897.0,152995.0,37654247,406.3153885,3.200758195,TESSy COVID-19,2020-08-10
4103,Poland,PL,2020-W33,national,PL,Poland,4893.0,153238.0,37654247,406.9607341,3.193072214,TESSy COVID-19,2020-08-17
4104,Poland,PL,2020-W34,national,PL,Poland,5078.0,168947.0,37654247,448.6797997,3.005676336,TESSy COVID-19,2020-08-24
4105,Poland,PL,2020-W35,national,PL,Poland,5108.0,163828.0,37654247,435.0850516,3.117904143,TESSy COVID-19,2020-08-31
4106,Poland,PL,2020-W36,national,PL,Poland,3954.0,147696.0,37654247,392.2426068,2.677120572,TESSy COVID-19,2020-09-07
4107,Poland,PL,2020-W37,national,PL,Poland,3328.0,128316.0,37654247,340.7743089,2.593597057,TESSy COVID-19,2020-09-14
4108,Poland,PL,2020-W38,national,PL,Poland,5088.0,133935.0,37654247,355.6969284,3.798857655,TESSy COVID-19,2020-09-21
4109,Poland,PL,2020-W39,national,PL,Poland,8090.0,146981.0,37654247,390.3437506,5.504112776,TESSy COVID-19,2020-09-28
4110,Poland,PL,2020-W40,national,PL,Poland,12744.0,182437.0,37654247,484.5057717,6.985425106,TESSy COVID-19,2020-10-05
4111,Poland,PL,2020-W41,national,PL,Poland,25742.0,234359.0,37654247,622.3972557,10.98400317,TESSy COVID-19,2020-10-12
4112,Poland,PL,2020-W42,national,PL,Poland,49950.0,306145.0,37654247,813.0424172,16.31579807,TESSy COVID-19,2020-10-19
4113,Poland,PL,2020-W43,national,PL,Poland,77922.0,366095.0,37654247,972.2542055,21.28463923,TESSy COVID-19,2020-10-26
4114,Poland,PL,2020-W44,national,PL,Poland,126214.0,460691.0,37654247,1223.476863,27.39667152,TESSy COVID-19,2020-11-02
4115,Poland,PL,2020-W45,national,PL,Poland,166613.0,447550.0,37654247,1188.577745,37.22779578,TESSy COVID-19,2020-11-09
4116,Poland,PL,2020-W46,national,PL,Poland,166547.0,385141.0,37654247,1022.835485,43.24312395,TESSy COVID-19,2020-11-16
4117,Poland,PL,2020-W47,national,PL,Poland,148359.0,383140.0,37654247,1017.521344,38.72187712,TESSy COVID-19,2020-11-23
4118,Poland,PL,2020-W48,national,PL,Poland,100911.0,344010.0,37654247,913.602123,29.3337403,TESSy COVID-19,2020-11-30
4119,Poland,PL,2020-W49,national,PL,Poland,77033.0,343256.0,37654247,911.5996929,22.44185098,TESSy COVID-19,2020-12-07
4120,Poland,PL,2020-W50,national,PL,Poland,72664.0,327081.0,37654247,868.6430511,22.21590371,TESSy COVID-19,2020-12-14
4121,Poland,PL,2020-W51,national,PL,Poland,66790.0,309243.0,37654247,821.2699088,21.59790197,TESSy COVID-19,2020-12-21
4122,Poland,PL,2020-W52,national,PL,Poland,53668.0,240540.0,37654247,638.8124028,22.31146587,TESSy COVID-19,2020-12-28
4123,Poland,PL,2020-W53,national,PL,Poland,62386.0,281985.0,37654247,748.8796682,22.12387184,TESSy COVID-19,2021-01-04
4124,Poland,PL,2021-W01,national,PL,Poland,67219.0,335397.0,37654247,890.7282092,20.04162232,TESSy COVID-19,2021-01-04
4125,Poland,PL,2021-W02,national,PL,Poland,48578.0,426357.0,37654247,1132.294586,11.39373811,TESSy COVID-19,2021-01-11
4126,Poland,PL,2021-W03,national,PL,Poland,38948.0,284371.0,37654247,755.2162708,13.69619265,TESSy COVID-19,2021-01-18
4127,Poland,PL,2021-W04,national,PL,Poland,37763.0,234632.0,37654247,623.1222736,16.09456511,TESSy COVID-19,2021-01-25
4128,Poland,PL,2021-W05,national,PL,Poland,36794.0,271488.0,37654247,721.0023347,13.55271688,TESSy COVID-19,2021-02-01
4129,Poland,PL,2021-W06,national,PL,Poland,38814.0,302974.0,37654247,804.6210564,12.81100028,TESSy COVID-19,2021-02-08
4130,Poland,PL,2021-W07,national,PL,Poland,51154.0,317359.0,37654247,842.8239184,16.11865427,TESSy COVID-19,2021-02-15
4131,Poland,PL,2021-W08,national,PL,Poland,69123.0,342286.0,37654247,909.0236222,20.1945157,TESSy COVID-19,2021-02-22
4132,Poland,PL,2021-W09,national,PL,Poland,89419.0,379380.0,37654247,1007.53575,23.56977173,TESSy COVID-19,2021-03-01
4133,Poland,PL,2021-W10,national,PL,Poland,117089.0,450223.0,37654247,1195.676546,26.00688992,TESSy COVID-19,2021-03-08
4134,Poland,PL,2021-W11,national,PL,Poland,155552.0,520899.0,37654247,1383.373833,29.86221897,TESSy COVID-19,2021-03-15
4135,Poland,PL,2021-W12,national,PL,Poland,194006.0,621069.0,37654247,1649.399602,31.23743095,TESSy COVID-19,2021-03-22
4136,Poland,PL,2021-W13,national,PL,Poland,180514.0,600052.0,37654247,1593.583853,30.08305947,TESSy COVID-19,2021-03-29
4137,Poland,PL,2021-W14,national,PL,Poland,138144.0,610218.0,37654247,1620.582135,22.63846691,TESSy COVID-19,2021-04-05
4138,Poland,PL,2021-W15,national,PL,Poland,108715.0,553882.0,37654247,1470.968202,19.62782687,TESSy COVID-19,2021-04-12
4139,Poland,PL,2021-W16,national,PL,Poland,67003.0,441188.0,37654247,1171.681909,15.18694978,TESSy COVID-19,2021-04-19
4140,Poland,PL,2021-W17,national,PL,Poland,43437.0,401568.0,37654247,1066.461374,10.81684796,TESSy COVID-19,2021-04-26
4141,Poland,PL,2021-W18,national,PL,Poland,29332.0,372509.0,37654247,989.2881406,7.874172168,TESSy COVID-19,2021-05-03
4142,Poland,PL,2021-W19,national,PL,Poland,20539.0,386018.0,37654247,1025.164572,5.320736339,TESSy COVID-19,2021-05-10
4143,Poland,PL,2021-W20,national,PL,Poland,10998.0,364750.0,37654247,968.6822313,3.015215901,TESSy COVID-19,2021-05-17
4144,Poland,PL,2021-W21,national,PL,Poland,6122.0,378348.0,37654247,1004.795024,1.618087052,TESSy COVID-19,2021-05-24
4145,Poland,PL,2021-W22,national,PL,Poland,3056.0,332190.0,37654247,882.2112417,0.919955447,TESSy COVID-19,2021-05-31
4146,Poland,PL,2021-W23,national,PL,Poland,2140.0,368412.0,37654247,978.4075618,0.580871416,TESSy COVID-19,2021-06-07
4147,Poland,PL,2021-W24,national,PL,Poland,1224.0,330421.0,37654247,877.5132324,0.370436504,TESSy COVID-19,2021-06-14
4148,Poland,PL,2021-W25,national,PL,Poland,846.0,310980.0,37654247,825.8829343,0.272043218,TESSy COVID-19,2021-06-21
4149,Poland,PL,2021-W26,national,PL,Poland,619.0,289999.0,37654247,770.162792,0.213449012,TESSy COVID-19,2021-06-28
4150,Poland,PL,2021-W27,national,PL,Poland,560.0,278451.0,37654247,739.4942727,0.201112584,TESSy COVID-19,2021-07-05
4151,Poland,PL,2021-W28,national,PL,Poland,629.0,268419.0,37654247,712.8518597,0.234335125,TESSy COVID-19,2021-07-12
4152,Poland,PL,2021-W29,national,PL,Poland,738.0,262231.0,37654247,696.4181225,0.281431257,TESSy COVID-19,2021-07-19
4153,Poland,PL,2021-W30,national,PL,Poland,896.0,257193.0,37654247,683.0384897,0.348376511,TESSy COVID-19,2021-07-26
4154,Poland,PL,2021-W31,national,PL,Poland,1042.0,274203.0,37654247,728.2126768,0.38001043,TESSy COVID-19,2021-08-02
4155,Poland,PL,2021-W32,national,PL,Poland,1301.0,275165.0,37654247,730.7675015,0.472807225,TESSy COVID-19,2021-08-09
4156,Poland,PL,2021-W33,national,PL,Poland,1350.0,268524.0,37654247,713.1307127,0.502748358,TESSy COVID-19,2021-08-16
4157,Poland,PL,2021-W34,national,PL,Poland,1612.0,258262.0,37654247,685.8774788,0.624172352,TESSy COVID-19,2021-08-23
4158,Poland,PL,2021-W35,national,PL,Poland,2283.0,254018.0,37654247,674.6065059,0.898755206,TESSy COVID-19,2021-08-30
4159,Poland,PL,2021-W36,national,PL,Poland,3251.0,256571.0,37654247,681.3866176,1.267095658,TESSy COVID-19,2021-09-06
4160,Poland,PL,2021-W37,national,PL,Poland,4380.0,261471.0,37654247,694.3997579,1.675137969,TESSy COVID-19,2021-09-13
4161,Poland,PL,2021-W38,national,PL,Poland,5358.0,262080.0,37654247,696.0171053,2.044413919,TESSy COVID-19,2021-09-20
4162,Poland,PL,2021-W39,national,PL,Poland,7896.0,269103.0,37654247,714.6683879,2.934192484,TESSy COVID-19,2021-09-27
4163,Poland,PL,2021-W40,national,PL,Poland,11756.0,254472.0,37654247,675.8122132,4.619761703,TESSy COVID-19,2021-10-04
4164,Poland,PL,2021-W41,national,PL,Poland,17820.0,267253.0,37654247,709.7552635,6.667839089,TESSy COVID-19,2021-10-11
4165,Poland,PL,2021-W42,national,PL,Poland,34756.0,310998.0,37654247,825.9307376,11.17563457,TESSy COVID-19,2021-10-18
4166,Poland,PL,2021-W43,national,PL,Poland,54275.0,360516.0,37654247,957.4378157,15.05481033,TESSy COVID-19,2021-10-25
4167,Poland,PL,2021-W44,national,PL,Poland,81382.0,423818.0,37654247,1125.551654,19.20211034,TESSy COVID-19,2021-11-01
4168,Poland,PL,2021-W45,national,PL,Poland,102486.0,459945.0,37654247,1221.495679,22.2822294,TESSy COVID-19,2021-11-08
4169,Poland,PL,2021-W46,national,PL,Poland,143720.0,584622.0,37654247,1552.605739,24.58340603,TESSy COVID-19,2021-11-15
4170,Poland,PL,2021-W47,national,PL,Poland,163227.0,643065.0,37654247,1707.815323,25.38265961,TESSy COVID-19,2021-11-22
4171,Poland,PL,2021-W48,national,PL,Poland,163689.0,660641.0,37654247,1754.492661,24.77729962,TESSy COVID-19,2021-11-29
4172,Poland,PL,2021-W49,national,PL,Poland,154947.0,658529.0,37654247,1748.883731,23.52925991,TESSy COVID-19,2021-12-06
4173,Poland,PL,2021-W50,national,PL,Poland,128823.0,639047.0,37654247,1697.144548,20.15861118,TESSy COVID-19,2021-12-13
4174,Poland,PL,2021-W51,national,PL,Poland,86433.0,520394.0,37654247,1382.032683,16.60914615,TESSy COVID-19,2021-12-20
4175,Poland,PL,2021-W52,national,PL,Poland,78982.0,564013.0,37654247,1497.873533,14.00357793,TESSy COVID-19,2021-12-27
4176,Poland,PL,2022-W01,national,PL,Poland,87142.0,594419.0,37654247,1578.624053,14.66002937,TESSy COVID-19,2022-01-03
4177,Poland,PL,2022-W02,national,PL,Poland,102503.0,614371.0,37654247,1631.611435,16.68421849,TESSy COVID-19,2022-01-10
4178,Poland,PL,2022-W03,national,PL,Poland,223842.0,843032.0,37654247,2238.876268,26.55201701,TESSy COVID-19,2022-01-17
4179,Poland,PL,2022-W04,national,PL,Poland,338793.0,1099770.0,37654247,2920.706395,30.80580485,TESSy COVID-19,2022-01-24
4180,Poland,PL,2022-W05,national,PL,Poland,335786.0,1026041.0,37654247,2724.901125,32.72637253,TESSy COVID-19,2022-01-31
4181,Poland,PL,2022-W06,national,PL,Poland,227481.0,841485.0,37654247,2234.767834,27.03328045,TESSy COVID-19,2022-02-07
4182,Poland,PL,2022-W07,national,PL,Poland,148475.0,676104.0,37654247,1795.558413,21.96037888,TESSy COVID-19,2022-02-14
4183,Poland,PL,2022-W08,national,PL,Poland,103645.0,551664.0,37654247,1465.077764,18.78770411,TESSy COVID-19,2022-02-21
4184,Poland,PL,2022-W09,national,PL,Poland,80285.0,487652.0,37654247,1295.078348,16.46358469,TESSy COVID-19,2022-02-28
4185,Poland,PL,2022-W10,national,PL,Poland,76640.0,477348.0,37654247,1267.713573,16.0553726,TESSy COVID-19,2022-03-07
4186,Poland,PL,2022-W11,national,PL,Poland,71327.0,465417.0,37654247,1236.027904,15.32539636,TESSy COVID-19,2022-03-14
4187,Poland,PL,2022-W12,national,PL,Poland,50291.0,408132.0,37654247,1083.893671,12.32223888,TESSy COVID-19,2022-03-21
4188,Poland,PL,2022-W13,national,PL,Poland,26414.0,298291.0,37654247,792.1842123,8.855111284,TESSy COVID-19,2022-03-28
4189,Poland,PL,2022-W14,national,PL,Poland,8509.0,117179.0,37654247,311.1973,7.261540037,TESSy COVID-19,2022-04-04
4190,Poland,PL,2022-W15,national,PL,Poland,6926.0,88798.0,37654247,235.8246601,7.799725219,TESSy COVID-19,2022-04-11
4191,Poland,PL,2022-W16,national,PL,Poland,5954.0,84411.0,37654247,224.1739159,7.053583064,TESSy COVID-19,2022-04-18
4192,Poland,PL,2022-W17,national,PL,Poland,5472.0,88606.0,37654247,235.3147575,6.175654019,TESSy COVID-19,2022-04-25
4193,Poland,PL,2022-W18,national,PL,Poland,3671.0,61435.0,37654247,163.1555665,5.975421177,TESSy COVID-19,2022-05-02
4194,Poland,PL,2022-W19,national,PL,Poland,2928.0,24423.0,37654247,64.86120941,11.98869918,TESSy COVID-19,2022-05-09
4195,Poland,PL,2022-W20,national,PL,Poland,2067.0,58142.0,37654247,154.410205,3.555089264,TESSy COVID-19,2022-05-16
4196,Poland,PL,2022-W21,national,PL,Poland,1645.0,52691.0,37654247,139.9337504,3.12197529,TESSy COVID-19,2022-05-23
4197,Poland,PL,2022-W22,national,PL,Poland,1427.0,40658.0,37654247,107.9771958,3.509764376,TESSy COVID-19,2022-05-30
4198,Poland,PL,2022-W23,national,PL,Poland,1426.0,32446.0,37654247,86.16823489,4.394994761,TESSy COVID-19,2022-06-06
4199,Poland,PL,2022-W24,national,PL,Poland,1197.0,23565.0,37654247,62.58258199,5.079567155,TESSy COVID-19,2022-06-13
4200,Poland,PL,2022-W25,national,PL,Poland,1877.0,24798.0,37654247,65.85711301,7.569158803,TESSy COVID-19,2022-06-20
4201,Poland,PL,2022-W26,national,PL,Poland,3364.0,28084.0,37654247,74.58388426,11.97835066,TESSy COVID-19,2022-06-27
4202,Poland,PL,2022-W27,national,PL,Poland,5929.0,32660.0,37654247,86.73656387,18.15370484,TESSy COVID-19,2022-07-04
4203,Poland,PL,2022-W28,national,PL,Poland,10339.0,40716.0,37654247,108.1312289,25.39296591,TESSy COVID-19,2022-07-11
4204,Poland,PL,2022-W29,national,PL,Poland,16851.0,54155.0,37654247,143.821758,31.11624042,TESSy COVID-19,2022-07-18
4205,Poland,PL,2022-W30,national,PL,Poland,20648.0,62704.0,37654247,166.5257043,32.9293187,TESSy COVID-19,2022-07-25
4206,Poland,PL,2022-W31,national,PL,Poland,24594.0,67468.0,37654247,179.1776635,36.4528369,TESSy COVID-19,2022-08-01
4207,Poland,PL,2022-W32,national,PL,Poland,25169.0,70806.0,37654247,188.0425334,35.54642262,TESSy COVID-19,2022-08-08
4208,Poland,PL,2022-W33,national,PL,Poland,24383.0,67036.0,37654247,178.0303826,36.37299362,TESSy COVID-19,2022-08-15
4209,Poland,PL,2022-W34,national,PL,Poland,23366.0,69701.0,37654247,185.1079375,33.52319192,TESSy COVID-19,2022-08-22
4210,Poland,PL,2022-W35,national,PL,Poland,20183.0,67265.0,37654247,178.6385477,30.0052033,TESSy COVID-19,2022-08-29
4211,Poland,PL,2022-W36,national,PL,Poland,25348.0,74602.0,37654247,198.1237336,33.97764135,TESSy COVID-19,2022-09-05
4212,Poland,PL,2022-W37,national,PL,Poland,32117.0,92752.0,37654247,246.3254676,34.62674659,TESSy COVID-19,2022-09-12
4213,Poland,PL,2022-W38,national,PL,Poland,28685.0,94945.0,37654247,252.1495118,30.21222813,TESSy COVID-19,2022-09-19
4214,Poland,PL,2022-W39,national,PL,Poland,23613.0,86244.0,37654247,229.0418927,27.37929595,TESSy COVID-19,2022-09-26
4215,Poland,PL,2022-W40,national,PL,Poland,17903.0,78089.0,37654247,207.3843091,22.92640449,TESSy COVID-19,2022-10-03
4216,Poland,PL,2022-W41,national,PL,Poland,11490.0,64620.0,37654247,171.6141077,17.78087279,TESSy COVID-19,2022-10-10
4217,Poland,PL,2022-W42,national,PL,Poland,8031.0,57235.0,37654247,152.0014462,14.03162401,TESSy COVID-19,2022-10-17
4218,Poland,PL,2022-W43,national,PL,Poland,5379.0,49062.0,37654247,130.2960593,10.96367861,TESSy COVID-19,2022-10-24
4219,Poland,PL,2022-W44,national,PL,Poland,3471.0,39532.0,37654247,104.9868292,8.780228676,TESSy COVID-19,2022-10-31
4220,Poland,PL,2022-W45,national,PL,Poland,2493.0,34737.0,37654247,92.25254192,7.17678556,TESSy COVID-19,2022-11-07
4221,Poland,PL,2022-W46,national,PL,Poland,2531.0,37426.0,37654247,99.39383465,6.762678352,TESSy COVID-19,2022-11-14
4222,Poland,PL,2022-W47,national,PL,Poland,2480.0,36144.0,37654247,95.98917222,6.861443116,TESSy COVID-19,2022-11-21
4223,Poland,PL,2022-W48,national,PL,Poland,3104.0,37322.0,37654247,99.11763738,8.31681046,TESSy COVID-19,2022-11-28
4224,Poland,PL,2022-W49,national,PL,Poland,3191.0,38841.0,37654247,103.1517109,8.215545429,TESSy COVID-19,2022-12-05
4225,Poland,PL,2022-W50,national,PL,Poland,4022.0,45621.0,37654247,121.1576479,8.816115385,TESSy COVID-19,2022-12-12
4226,Poland,PL,2022-W51,national,PL,Poland,3920.0,45150.0,37654247,119.906793,8.682170543,TESSy COVID-19,2022-12-19
4227,Poland,PL,2022-W52,national,PL,Poland,3112.0,39623.0,37654247,105.2285018,7.854024178,TESSy COVID-19,2022-12-26
4228,Poland,PL,2023-W01,national,PL,Poland,2616.0,36043.0,37654247,95.72094218,7.257997392,TESSy COVID-19,2023-01-02
4229,Poland,PL,2023-W02,national,PL,Poland,2008.0,31012.0,37654247,82.35989954,6.474912937,TESSy COVID-19,2023-01-09
4230,Poland,PL,2023-W03,national,PL,Poland,2162.0,27229.0,37654247,72.31322406,7.940063902,TESSy COVID-19,2023-01-16
4231,Poland,PL,2023-W04,national,PL,Poland,2875.0,25508.0,37654247,67.74269049,11.27097381,TESSy COVID-19,2023-01-23
4232,Poland,PL,2023-W05,national,PL,Poland,4826.0,34792.0,37654247,92.39860779,13.87100483,TESSy COVID-19,2023-01-30
